link,noc,job_title,salary
/7365/ca,NOC 9227,"Foreman/woman, Wooden Box Maker",24.0
/7366/ca,NOC 9227,Woodenware Assembler Foreman/woman,24.0
/7367/ca,NOC 9227,"Foreman/woman, Hand Tool Manufacturing",24.0
/7368/ca,NOC 9227,"Foreman/woman, Optical Instrument Assembly",24.0
/7369/ca,NOC 9227,Bicycle Assembly Supervisor,24.0
/7370/ca,NOC 9227,Clock And Watch Assembly Supervisor,24.0
/7371/ca,NOC 9227,Jewellery Assembly Supervisor,24.0
/7372/ca,NOC 9227,Lens Manufacturing (non-prescription) Supervisor,24.0
/7373/ca,NOC 9227,"Supervisor, Millwork Assembly",24.0
/7374/ca,NOC 9227,"Supervisor, Silverware Manufacturing",24.0
/7375/ca,NOC 9227,Sports Equipment Assembly Supervisor,24.0
/7376/ca,NOC 9227,Sporting Goods Manufacturing Supervisor,24.0
/7377/ca,NOC 9227,"Supervisor, Toy Manufacturing",24.0
/7378/ca,NOC 9227,Clock And Watch Assembly Repairers Supervisor,24.0
/7379/ca,NOC 9227,"Foreman/woman, Toy Manufacturing",24.0
/7380/ca,NOC 9227,Clock And Watch Assembly Repairers Foreman/woman,24.0
/7381/ca,NOC 9227,Wood Products Foreman/woman,24.0
/7410/ca,NOC 9235,"Control Operator, Paper Machine",33.0
/7411/ca,NOC 9235,Cylinder Machine Operator - Pulp And Paper,33.0
/7415/ca,NOC 9235,Panelboard Operator - Pulp And Paper,33.0
/7419/ca,NOC 9411,Alumina Clarifier Operator,29.0
/7420/ca,NOC 9411,Alumina Recovery Operator,29.0
/7421/ca,NOC 9411,Aluminum-briquetting Equipment Operator,29.0
/7422/ca,NOC 9411,Aluminum-casting Machine Operator - Primary Metal Processing,29.0
/7423/ca,NOC 9411,Aluminum Electrolytic Tank Tender,29.0
/7424/ca,NOC 9411,Aluminum Electrolytic Tank Reconditioner,29.0
/7425/ca,NOC 9411,Aluminum Classifier,29.0
/7426/ca,NOC 9411,Aluminum Oxide Controller,29.0
/7427/ca,NOC 9411,Aluminum Powder Maker,29.0
/7428/ca,NOC 9411,Aluminum Slurry Pump Tender,29.0
/7429/ca,NOC 9411,Aluminum Stretcher-leveller Operator,29.0
/7430/ca,NOC 9411,Amalgamation Process Tender,29.0
/7431/ca,NOC 9411,Annealer - Primary Metal Processing,29.0
/7432/ca,NOC 9411,Anode Caster,29.0
/7433/ca,NOC 9411,Anode Caster - Primary Metal Processing,29.0
/7434/ca,NOC 9411,Asbestos Dryer,29.0
/7435/ca,NOC 9411,Asbestos Screen Tender,29.0
/7436/ca,NOC 9411,Auxiliary Equipment Operator - Primary Metal Processing,29.0
/7437/ca,NOC 9411,Baghouse Operator,29.0
/7438/ca,NOC 9411,Ball Mill Operator,29.0
/7439/ca,NOC 9411,Bar-straightening Machine Operator - Metal Processing,29.0
/7440/ca,NOC 9411,Billet Heater,29.0
/7441/ca,NOC 9411,Blast Furnace Tapper,29.0
/7442/ca,NOC 9411,Brick And Tile Crusher Operator,29.0
/7443/ca,NOC 9411,Brine Maker - Mineral Products Processing,29.0
/7445/ca,NOC 9411,Bulk Cement-blender Tender,29.0
/7446/ca,NOC 9411,Cadmium Plant Operator,29.0
/7447/ca,NOC 7294,Bridge Painter,22.0
/7448/ca,NOC 7294,Roof Painter,22.0
/7449/ca,NOC 7294,Specialized Painter And Decorator,22.0
/7450/ca,NOC 7294,Construction Painter,22.0
/7451/ca,NOC 7294,Commercial Construction Painter,22.0
/7452/ca,NOC 7294,"Painter, Residential Construction",22.0
/7453/ca,NOC 7294,Industrial Maintenance Painter,22.0
/7454/ca,NOC 7294,Painter And Paperhanger,22.0
/7456/ca,NOC 7294,Industrial Construction Painter,22.0
/7457/ca,NOC 7294,Rough Painter - Construction,22.0
/7458/ca,NOC 7312,Heavy-duty Equipment Mechanic Apprentice,32.0
/7459/ca,NOC 7312,Backhoe Mechanic,32.0
/7460/ca,NOC 7312,Caterpillar Tractor Repairer,32.0
/7461/ca,NOC 7312,"Combination Mechanic, Heavy Equipment",32.0
/7462/ca,NOC 7312,Construction Equipment Mechanic,32.0
/7463/ca,NOC 7312,Construction Equipment Repairman/woman,32.0
/7464/ca,NOC 7312,Crane Repairer,32.0
/7465/ca,NOC 7312,"Apprentice Mechanic, Diesel Engines",32.0
/7466/ca,NOC 7312,Diesel Mechanic - Heavy Equipment,32.0
/7467/ca,NOC 7312,Diesel Locomotive Repairman/woman,32.0
/7468/ca,NOC 7312,Dredge Mechanic,32.0
/7469/ca,NOC 7312,Excavating Equipment Mechanic,32.0
/7470/ca,NOC 7312,Farm Equipment Mechanic,32.0
/7471/ca,NOC 7312,Farm Tractor Mechanic,32.0
/7472/ca,NOC 7312,Farm Tractor Repairer,32.0
/7473/ca,NOC 7312,"Field Mechanic, Heavy Equipment",32.0
/7474/ca,NOC 7312,Fuel Injection Unit Servicer - Diesel,32.0
/7475/ca,NOC 7312,Grading Equipment Mechanic,32.0
/7476/ca,NOC 7312,Heavy Equipment Inspector-repairer,32.0
/7477/ca,NOC 7312,Heavy Mobile Equipment Repairer,32.0
/7478/ca,NOC 7312,Heavy Mobile Logging Equipment Mechanic,32.0
/7479/ca,NOC 7312,Heavy Mobile Mining Equipment Mechanic,32.0
/7480/ca,NOC 7312,Heavy Equipment Mechanic,32.0
/7481/ca,NOC 7312,Diesel Engine Mechanic,32.0
/7482/ca,NOC 7312,Journeyman/woman Heavy-duty Equipment Mechanic,32.0
/7483/ca,NOC 7312,Locomotive Mechanic,32.0
/7484/ca,NOC 7312,"Locomotive Repairman/woman, Diesel",32.0
/7485/ca,NOC 7312,Mobile Logging Equipment Mechanic,32.0
/7486/ca,NOC 7312,Mobile Mining Equipment Mechanic,32.0
/7487/ca,NOC 7312,"Mechanic, Sideboom",32.0
/7488/ca,NOC 7312,Tractor Mechanic,32.0
/7489/ca,NOC 7312,Mobile Farm Equipment Mechanic,32.0
/7490/ca,NOC 7312,Mobile Farm Machinery Repairer,32.0
/7491/ca,NOC 7312,Paving Equipment Mechanic,32.0
/7492/ca,NOC 7312,Power Shovel Mechanic,32.0
/7493/ca,NOC 7312,Farm Machinery Wheelwright,32.0
/7494/ca,NOC 7312,Felling Equipment Mechanic,32.0
/7495/ca,NOC 7312,Earthmoving Equipment Mechanic,32.0
/7496/ca,NOC 7312,Apprentice Farm Equipment Mechanic,32.0
/7497/ca,NOC 7312,Heavy Diesel Engine Mechanic,32.0
/7498/ca,NOC 7312,Agricultural Heavy Equipment Mechanic - Diesel Engine,32.0
/7499/ca,NOC 7312,Dredge Repairer,32.0
/7500/ca,NOC 7312,Diesel Engine Repairman/woman - Railway,32.0
/7501/ca,NOC 7312,Farm Machinery Mechanic,32.0
/7502/ca,NOC 7312,Apprentice Farm Machinery Mechanic,32.0
/7503/ca,NOC 7312,Crane Service Technician,32.0
/7504/ca,NOC 7312,Farm Equipment Technician,32.0
/7505/ca,NOC 7312,Heavy-duty Equipment Technician Apprentice,32.0
/7506/ca,NOC 7312,Mine Locomotive Repairman/woman,32.0
/7507/ca,NOC 7312,Repairer Mechanic,32.0
/7508/ca,NOC 7312,Heavy-duty Equipment Technician,32.0
/7509/ca,NOC 7313,Air Conditioning And Refrigeration Mechanic,31.75
/7510/ca,NOC 7313,Commercial Air Conditioning Mechanic,31.75
/7511/ca,NOC 7313,Refrigeration And Air Conditioning Mechanic Apprentice,31.75
/7512/ca,NOC 7313,Central Air Conditioning Mechanic,31.75
/7513/ca,NOC 7313,Central Air Conditioning Servicer,31.75
/7514/ca,NOC 7313,Commercial Refrigeration Mechanic,31.75
/7515/ca,NOC 7313,Heating And Cooling Mechanic,31.75
/7516/ca,NOC 7313,"Heating, Ventilation And Air Conditioning (HVAC) Mechanic",31.75
/7517/ca,NOC 7313,Journeyman/woman Refrigeration And Air Conditioning Mechanic,31.75
/7518/ca,NOC 7313,Refrigeration Mechanic,31.75
/7519/ca,NOC 7313,"Mechanic, Heating And Air Conditioning",31.75
/7520/ca,NOC 7313,Refrigeration Technician,31.75
/7521/ca,NOC 7313,Refrigeration And Mechanical Technician,31.75
/7522/ca,NOC 7313,"Apprentice Mechanic, Refrigeration",31.75
/7524/ca,NOC 7313,Refrigeration System Installer,31.75
/7526/ca,NOC 7313,Central Air Conditioning Repairer,31.75
/7527/ca,NOC 7313,Air Conditioning And Heating Mechanic,31.75
/7528/ca,NOC 7313,Central Air Conditioner Installer,31.75
/7529/ca,NOC 7313,Central Air Conditioner Repairer,31.75
/7530/ca,NOC 7313,Refrigeration And Air Conditioning Mechanic (non-construction),31.75
/7531/ca,NOC 7313,Transport Refrigeration Mechanic,31.75
/7532/ca,NOC 7313,Transport Refrigeration Technician,31.75
/7533/ca,NOC 7313,Refrigeration And Air Conditioning Mechanic,31.75
/7534/ca,NOC 7314,Air Brake Inspector - Railway Car,32.0
/7535/ca,NOC 7314,Railway Carman/woman Apprentice,32.0
/7536/ca,NOC 7314,Railway Car Inspector,32.0
/7537/ca,NOC 7314,Car Repairer - Railway,32.0
/7538/ca,NOC 7314,Railway Carman/woman,32.0
/7539/ca,NOC 7314,"Coach Repairer, Railway",32.0
/7540/ca,NOC 7314,Carman/woman Inspector - Railway,32.0
/7541/ca,NOC 7314,Car Repairer Apprentice - Railway,32.0
/7542/ca,NOC 7314,Railway Equipment Inspector,32.0
/7543/ca,NOC 7314,Wheel And Axle Inspector - Railway,32.0
/7544/ca,NOC 7314,Brake Inspector - Railway Car,32.0
/7545/ca,NOC 7314,Streetcar And Subway Car Mechanic,32.0
/7546/ca,NOC 7314,"Mechanic, Streetcars",32.0
/7547/ca,NOC 7314,Subway Car Mechanic,32.0
/7548/ca,NOC 7314,Rail Vehicle Mechanic,32.0
/7549/ca,NOC 7314,Railcar Mechanic Apprentice,32.0
/7550/ca,NOC 7315,Aircraft Accessories Overhaul Technician,27.88
/7551/ca,NOC 7315,"Accessories Overhaul Mechanic, Aircraft",27.88
/7553/ca,NOC 7315,Aircraft Accessories Mechanic,27.88
/7554/ca,NOC 7315,Aircraft Accessories Repairer,27.88
/7555/ca,NOC 7315,Aircraft Body Repairer,27.88
/7556/ca,NOC 7315,Aero-engine Mechanic,27.88
/7557/ca,NOC 7315,Aircraft Engine Tester,27.88
/7558/ca,NOC 7315,Aircraft Hydraulics Shop Technician,27.88
/7559/ca,NOC 7315,Aircraft Hydraulics Tester,27.88
/7560/ca,NOC 7315,Aircraft Inspector,27.88
/7561/ca,NOC 7315,"Aircraft Inspector, Mechanical Systems",27.88
/7562/ca,NOC 7315,Aircraft Maintenance Technician,27.88
/7563/ca,NOC 7315,Aircraft Mechanical Systems Maintenance Technician,27.88
/7564/ca,NOC 7315,Structures Aircraft Maintenance Engineer (AME),27.88
/7565/ca,NOC 7315,"Apprentice Aircraft Mechanic, Mechanical Systems",27.88
/7566/ca,NOC 7315,Aircraft Engine Overhaul Mechanic,27.88
/7567/ca,NOC 7315,Aircraft Mechanic Experimental,27.88
/7568/ca,NOC 7315,Flight Test Aircraft Mechanic,27.88
/7569/ca,NOC 7315,"Aircraft Mechanic, Mechanical Systems",27.88
/7570/ca,NOC 7315,Aircraft Plumbing And Hydraulics Mechanic,27.88
/7571/ca,NOC 7315,Aircraft Mechanical Systems Repair Inspector,27.88
/7572/ca,NOC 7315,Aircraft Sheet Metal Technician,27.88
/7573/ca,NOC 7315,Aircraft Skin Repairer,27.88
/7574/ca,NOC 7315,Aircraft Systems Inspector,27.88
/7575/ca,NOC 7315,Aircraft Mechanical Systems Technician,27.88
/7576/ca,NOC 7315,Airframe Mechanic,27.88
/7578/ca,NOC 7315,Rotorcraft Aircraft Maintenance Engineer (AME),27.88
/7580/ca,NOC 7315,Certified Aircraft Technician,27.88
/7581/ca,NOC 7315,Aircraft Composite And Sheet Metal Repairer,27.88
/7582/ca,NOC 7315,Engine Accessories Overhaul Mechanic,27.88
/7583/ca,NOC 7315,Aircraft Engine Inspector,27.88
/7584/ca,NOC 7315,Aircraft Engine Mechanical Systems Overhaul Inspector,27.88
/7585/ca,NOC 7315,Aircraft Engine Mechanical Systems Technician,27.88
/7586/ca,NOC 7315,Aircraft Mechanical Systems Flight Tests Inspector,27.88
/7587/ca,NOC 7315,Helicopter Mechanical Systems Inspector,27.88
/7588/ca,NOC 7315,Helicopter Mechanic,27.88
/7589/ca,NOC 7315,"Hydraulic Mechanic, Aircraft",27.88
/7590/ca,NOC 7315,Aircraft Hydraulics Inspector,27.88
/7591/ca,NOC 7315,Aircraft Hydraulics Technician,27.88
/7592/ca,NOC 7315,"Inspector, Flight Test",27.88
/7593/ca,NOC 7315,"Inspector, Repair And Overhaul",27.88
/7594/ca,NOC 7315,Aircraft Mechanical Systems Junior Mechanic,27.88
/7595/ca,NOC 7315,"Mechanical And Fuel Systems Overhaul And Repair Mechanic, Aircraft",27.88
/7596/ca,NOC 7315,Aircraft Mechanical Systems Repair And Overhaul Inspector,27.88
/7597/ca,NOC 7315,Aircraft Mechanical Systems Modification Mechanic,27.88
/7598/ca,NOC 7315,"Aircraft Mechanic, Power Plant",27.88
/7599/ca,NOC 7315,Aircraft Mechanical Systems Preflight Mechanic,27.88
/7600/ca,NOC 7315,Aircraft Propeller Inspector,27.88
/7601/ca,NOC 7315,Aircraft Propulsion Technician,27.88
/7602/ca,NOC 7315,Aircraft Rotary Mechanical Systems Technician,27.88
/7603/ca,NOC 7315,Aircraft Safety Systems Mechanic,27.88
/7604/ca,NOC 7315,Aircraft Mechanical Systems Repair Shop Inspector,27.88
/7606/ca,NOC 7315,Aero-engine Technician,27.88
/7607/ca,NOC 7315,Aircraft Engine Overhaul Inspector,27.88
/7608/ca,NOC 7315,"Shop Inspector, Aircraft Repair",27.88
/7609/ca,NOC 7315,Apprentice Aircraft Maintenance Engineer (AME),27.88
/7610/ca,NOC 7315,"Mechanic, Preflight",27.88
/7611/ca,NOC 7315,Aircraft Mechanic,27.88
/7612/ca,NOC 7315,Aircraft Maintenance Engineer (AME) (except Avionics),27.88
/7613/ca,NOC 7315,Aircraft Engine Repair And Overhaul Mechanic,27.88
/7614/ca,NOC 7315,Aircraft Gas Turbine Engine Technician,27.88
/7615/ca,NOC 7315,Aircraft Reciprocating Engine Technician,27.88
/7616/ca,NOC 7315,Aircraft Structural Repair Technician,27.88
/7617/ca,NOC 7315,Aviation Mechanical Component Shop Technician,27.88
/7618/ca,NOC 7315,Composite Repair Technician - Aircraft,27.88
/7619/ca,NOC 7315,Flight Line Mechanic,27.88
/7620/ca,NOC 7315,Gas Turbine Engine Mechanic,27.88
/7621/ca,NOC 7315,Structural Repair Technician,27.88
/7622/ca,NOC 7315,Structures Mechanic,27.88
/7623/ca,NOC 7315,Aircraft Propeller Systems Technician,27.88
/7624/ca,NOC 7315,Aircraft Mechanic Learner,27.88
/7625/ca,NOC 7315,Aircraft Maintenance Mechanic Apprentice,27.88
/7626/ca,NOC 7315,Aviation Maintenance Inspector,27.88
/7627/ca,NOC 7316,Pulp And Paper Machinery Builder,29.44
/7628/ca,NOC 7316,Chemical-processing Machine Builder,29.44
/7629/ca,NOC 7316,Heavy Equipment Fitter,29.44
/7630/ca,NOC 7316,Locomotive Builder,29.44
/7631/ca,NOC 7316,Machine Fitter,29.44
/7632/ca,NOC 7316,Machine Builder,29.44
/7633/ca,NOC 7316,Aircraft Engine Fitter,29.44
/7634/ca,NOC 7316,Assembly Fitter,29.44
/7635/ca,NOC 7316,Aircraft Engine Assembly Fitter,29.44
/7636/ca,NOC 7316,Mechanical Fitter,29.44
/7637/ca,NOC 7316,Machine Builder-fitter,29.44
/7638/ca,NOC 7316,Textile Machinery Fitter,29.44
/7639/ca,NOC 7316,Turbine Fitter,29.44
/7640/ca,NOC 7316,Locomotive Fitter,29.44
/7642/ca,NOC 7316,Mining Machinery Fitter,29.44
/7643/ca,NOC 7316,"Fitter, Ship Machinery",29.44
/7644/ca,NOC 7316,Logging Machinery Fitter,29.44
/7645/ca,NOC 7316,"Fitter, Production Equipment",29.44
/7646/ca,NOC 7316,Agricultural Machinery Builder,29.44
/7647/ca,NOC 7316,Compressor Fitter,29.44
/7648/ca,NOC 7316,Machine Fitter Charge Hand,29.44
/7649/ca,NOC 7316,Assembly Mechanic-fitter Lead Hand,29.44
/7650/ca,NOC 7316,Railway Coach Fitter,29.44
/7651/ca,NOC 7316,Grader Fitter,29.44
/7652/ca,NOC 7316,Crane Fitter,29.44
/7653/ca,NOC 7316,Machinery Manufacturing Fitter,29.44
/7654/ca,NOC 7316,Manufacturing Machinery Fitter,29.44
/7655/ca,NOC 7316,Agricultural Machinery Fitter,29.44
/7656/ca,NOC 7316,Machine Tool Builder,29.44
/7657/ca,NOC 7316,Machine Tool Builder-integrator,29.44
/7658/ca,NOC 7316,Machine Tool Integrator,29.44
/7659/ca,NOC 7316,Ship Engine Fitter,29.44
/7660/ca,NOC 7322,Antique Car Body Restorer,22.5
/7661/ca,NOC 7322,Automotive Body Mechanic,22.5
/7662/ca,NOC 7322,Autobody Repairer,22.5
/7663/ca,NOC 7322,Autobody Technician,22.5
/7664/ca,NOC 7322,Automotive Body Repairer-painter,22.5
/7665/ca,NOC 7322,Body And Fender Repairer - Automobile,22.5
/7666/ca,NOC 7322,Motor Vehicle Body Repairer Apprentice,22.5
/7667/ca,NOC 7322,Automotive Repair Shop Estimator,22.5
/7668/ca,NOC 7322,Dent Remover And Repairer - Automobile,22.5
/7669/ca,NOC 7322,Metal Finisher - Motor Vehicle Manufacturing,22.5
/7670/ca,NOC 7322,Journeyman/woman Motor Vehicle Body Repairer,22.5
/7671/ca,NOC 7322,Metal Finish And Touch-up Repairer - Motor Vehicle Manufacturing,22.5
/7672/ca,NOC 7322,Automotive Painter - Motor Vehicle Repair,22.5
/7673/ca,NOC 7322,Metal Repairer - Motor Vehicle Manufacturing,22.5
/7674/ca,NOC 7322,Metal Upgrader - Motor Vehicle Manufacturing,22.5
/7675/ca,NOC 7322,Automotive Painter Apprentice,22.5
/7676/ca,NOC 7322,Motor Vehicle Body Technician - Truck,22.5
/7677/ca,NOC 7322,Apprentice Painter - Motor Vehicle Repair,22.5
/7678/ca,NOC 7322,Painter - Motor Vehicle Repair,22.5
/7679/ca,NOC 7322,Used Car Renovator,22.5
/7680/ca,NOC 7322,Automobile Damage Repair Estimator,22.5
/7681/ca,NOC 7322,Automotive Body Painter,22.5
/7682/ca,NOC 7322,Automobile Polisher-sander - Motor Vehicle Repair,22.5
/7683/ca,NOC 7322,Autobody Worker,22.5
/7684/ca,NOC 7322,Dingman/woman - Autobody,22.5
/7685/ca,NOC 7322,Autobody Technician - Collision,22.5
/7686/ca,NOC 7322,Autobody Technician - Refinishing,22.5
/7687/ca,NOC 7322,Automotive Glass Technician,22.5
/7688/ca,NOC 7322,Automotive Painting And Refinishing Technician,22.5
/7689/ca,NOC 7322,Collision Repair Technician,22.5
/7690/ca,NOC 7322,Motor Vehicle Body Finisher,22.5
/7691/ca,NOC 7322,Motor Vehicle Body Repairer - Collision,22.5
/7692/ca,NOC 7322,Motor Vehicle Body Repairer - Metal And Paint,22.5
/7693/ca,NOC 7322,Motor Vehicle Body Repairer - Refinishing,22.5
/7694/ca,NOC 7331,Coal Furnace Installer,22.0
/7695/ca,NOC 7331,Forced Air Furnace Installer (except Gas),22.0
/7696/ca,NOC 7331,Furnace Installer And Repairer (except Gas),22.0
/7697/ca,NOC 7331,Furnace Maintenance Mechanic (except Gas),22.0
/7698/ca,NOC 7331,Furnace Repairer (except Gas),22.0
/7699/ca,NOC 7331,Heating System Mechanic,22.0
/7700/ca,NOC 7331,Furnace Mechanic (except Gas),22.0
/7701/ca,NOC 7331,Stoker Erector,22.0
/7702/ca,NOC 7331,Heating Technician,22.0
/7703/ca,NOC 7331,"Installer, Solid Fuel Heaters",22.0
/7704/ca,NOC 7331,Wood Burner Installer,22.0
/7705/ca,NOC 7331,Oil And Solid Fuel Heating Mechanic,22.0
/7706/ca,NOC 7331,Oil Burner Installer,22.0
/7707/ca,NOC 7331,Oil Burner Servicer,22.0
/7708/ca,NOC 7331,Oil Burner Technician,22.0
/7709/ca,NOC 7331,Oil Furnace Installer,22.0
/7710/ca,NOC 7331,Solid Fuel Heating Installer,22.0
/7711/ca,NOC 7331,Wood Burner Maintainer,22.0
/7712/ca,NOC 7331,Wood Furnace Installer,22.0
/7713/ca,NOC 7331,Wood-burning System Installer,22.0
/7714/ca,NOC 7331,Oil Burner Installer And Repairer,22.0
/7715/ca,NOC 7331,Coal Furnace Installer-mechanic,22.0
/7716/ca,NOC 7331,Heating Systems Servicer,22.0
/7717/ca,NOC 7331,Heating Systems Installer,22.0
/7718/ca,NOC 7331,Heating Mechanic,22.0
/7719/ca,NOC 7331,Heating Systems Technician,22.0
/7720/ca,NOC 7331,Oil Burner Maintainer,22.0
/7721/ca,NOC 7331,Oil Burner Repairer,22.0
/7722/ca,NOC 7331,Oil Burner Mechanic,22.0
/7723/ca,NOC 7331,"Oil Burner Mechanic, Residential",22.0
/7724/ca,NOC 7331,"Installer And Servicer, Residential Oil Burners",22.0
/7725/ca,NOC 7331,Heating Service Mechanic,22.0
/7726/ca,NOC 7331,Oil Burner Mechanic Apprentice,22.0
/7727/ca,NOC 7332,Major Electric Appliance Repairer,22.4
/7728/ca,NOC 7332,Window Air Conditioner Repairer,22.4
/7729/ca,NOC 7332,Electric Tool Repairer,22.4
/7730/ca,NOC 7332,Portable Appliance Repairman/woman,22.4
/7731/ca,NOC 7332,Window Air Conditioner Mechanic,22.4
/7732/ca,NOC 7332,Electric Refrigerator Servicer,22.4
/7733/ca,NOC 7332,Appliance Service Technician Apprentice,22.4
/7734/ca,NOC 7332,Electric Household Appliance Servicer,22.4
/7735/ca,NOC 7332,Dishwasher Repairer,22.4
/7736/ca,NOC 7332,Domestic Window Air Conditioner Mechanic,22.4
/7737/ca,NOC 7332,Domestic Window Air Conditioner Repairer,22.4
/7738/ca,NOC 7332,Electric Appliance Service Technician,22.4
/7739/ca,NOC 7332,Electric Dryer Repairer,22.4
/7740/ca,NOC 7332,Electric Lawn Mower Repairer,22.4
/7741/ca,NOC 7332,Electrical Appliance Serviceman/woman,22.4
/7742/ca,NOC 7332,Washing Machine Repairman/woman,22.4
/7743/ca,NOC 7332,Household Electrical Appliance Repairman/woman,22.4
/7744/ca,NOC 7332,Major Electrical Appliance Servicer,22.4
/7745/ca,NOC 7332,Refrigerator Repairer,22.4
/7746/ca,NOC 7332,Domestic Refrigerator Servicer,22.4
/7747/ca,NOC 7332,Service Technician - Electrical Appliances,22.4
/7748/ca,NOC 7332,After-sales Service Technician - Electrical Appliances,22.4
/7749/ca,NOC 7332,Electric Stove Serviceman/woman,22.4
/7750/ca,NOC 7332,Vacuum Cleaner Repairer,22.4
/7751/ca,NOC 7332,Vacuum Cleaner Servicer,22.4
/7752/ca,NOC 7332,Electric Stove Repairman/woman,22.4
/7753/ca,NOC 7332,Stove Repairer,22.4
/7754/ca,NOC 7332,Washing Machine Servicer,22.4
/7755/ca,NOC 7332,Major Electrical Appliance Repairer,22.4
/7756/ca,NOC 7332,Electrical Appliance Repairer,22.4
/7757/ca,NOC 7332,Domestic Refrigerator Repairer,22.4
/7758/ca,NOC 7332,Electrical Appliance Technician,22.4
/7759/ca,NOC 7332,Refrigerator Servicer,22.4
/7760/ca,NOC 7332,Appliance Service Technician,22.4
/7761/ca,NOC 7332,Appliance Repairer Apprentice,22.4
/7762/ca,NOC 7332,Appliance Servicer,22.4
/7763/ca,NOC 7333,Armature Repairman/woman,25.0
/7764/ca,NOC 7333,Armature Winder Repairer,25.0
/7765/ca,NOC 7333,Automotive-generator And Starter Repairer,25.0
/7766/ca,NOC 7333,Circuit Breaker Mechanic,25.0
/7767/ca,NOC 7333,Coil Connector Repairer,25.0
/7768/ca,NOC 7333,Coil Winder And Repairer,25.0
/7769/ca,NOC 7333,Electric Meter Repairer,25.0
/7770/ca,NOC 7333,Electric Meter Repairer Apprentice,25.0
/7771/ca,NOC 7333,Electric Meter Technician,25.0
/7772/ca,NOC 7333,Electric Motor Repairer,25.0
/7773/ca,NOC 7333,Electric Motor Repairer And Tester,25.0
/7774/ca,NOC 7333,Electric Motor Winder-repairer,25.0
/7775/ca,NOC 7333,Electrical Instrument Mechanic,25.0
/7776/ca,NOC 7333,Electrical Mechanic,25.0
/7777/ca,NOC 7333,Electrical Mechanic (except Avionics),25.0
/7778/ca,NOC 7333,Meter Repair Electrical Mechanic,25.0
/7779/ca,NOC 7333,Switchgear Repair Electrical Mechanic,25.0
/7780/ca,NOC 7333,Electrical Mechanic Trainee,25.0
/7781/ca,NOC 7333,Electrical Transformer Repairer,25.0
/7782/ca,NOC 7333,Generator Repairer,25.0
/7783/ca,NOC 7333,Electrical Mechanics Group Leader,25.0
/7784/ca,NOC 7333,High-voltage Power Transformer Repairer,25.0
/7785/ca,NOC 7333,Industrial Motor Winder-repairer,25.0
/7786/ca,NOC 7333,Electrical Equipment Mechanic Trainee,25.0
/7787/ca,NOC 7333,Power Transformer Repairer,25.0
/7788/ca,NOC 7333,Electrical Instrument Repairer,25.0
/7789/ca,NOC 7333,"Repairer, Storage Battery",25.0
/7790/ca,NOC 7333,Motor Coil Winder-repairer,25.0
/7791/ca,NOC 7333,Transformer Coil Repairer,25.0
/7792/ca,NOC 7333,Transformer Repairer,25.0
/7793/ca,NOC 7333,Electrical Mechanic Apprentice,25.0
